Date,SCHD,SPY,QQQ,TQQQ,TLT,SGOV,IAU
1988-01-19,273.99282980047525,352.14756284539106,605.5786337808125,21452.255677174428,97.74833355788824,299.58992525547,218.07058066573975
1988-01-20,268.12768635448793,342.75785132618813,593.1335441523747,20164.719226344703,97.87180094030671,299.6624186693411,217.51280890990418
1988-01-21,268.57595366526914,343.4737085417908,594.2475368907587,20277.81817118868,98.12075739157886,299.73310467982327,218.30956243796368
1988-01-22,271.52449468557404,348.1897574909079,600.3763690071971,20907.598177573094,98.24625951914334,299.80392905579987,217.9112384121647
1988-01-25,276.4816167963955,356.1471591736552,605.7644764690435,21471.885158164383,98.37245310566979,299.8746484465258,214.6010545611934
1988-01-26,274.21137699736886,352.49841737644743,603.3488816077326,21217.669048258,98.08948911692572,299.9456280172468,214.52120023942817
1988-01-27,274.04528307784926,352.2317647111009,604.4636854775013,21334.74050855304,98.59497609061391,300.01650261067533,213.60256557899723
1988-01-28,277.4580887334126,357.71884945965166,609.2957220319735,21847.141552271238,98.75525069315616,300.0864194971852,215.39936144445156
1988-01-29,280.74722092382416,363.023020866224,613.5716035617125,22307.33029296388,98.98152584842543,300.1556216666126,210.20261869186322
1988-02-01,278.98206807320366,360.1745375661567,616.3608853552324,22610.96924361707,98.98152584842543,300.2243523417111,210.1625721292145
1988-02-02,279.4432060030762,360.9182587094848,618.2207059239545,22814.946278905394,99.2428720977067,300.2933425372381,210.1225244613829
1988-02-03,276.51651364624445,356.2033039711077,611.7123827066359,22106.449571553985,99.1445205646735,300.36295818206924,203.7809253699209
1988-02-04,276.51651364624445,356.2033039711077,613.5716035617124,22307.33029296388,99.04658575073606,300.4325899655799,206.07196860726683
1988-02-05,275.42568419603305,354.44912689126915,615.616978718874,22529.721326130006,99.44083792799694,300.50150603750404,204.06248172471643
1988-02-08,273.8004701360933,351.83880728865273,613.1997174422571,22267.052977239095,99.2100417579127,300.5703159144051,204.38419154335543
1988-02-09,276.089035727195,355.51566547088834,614.1293940253659,22367.832792133955,99.30867284780658,300.63914154763063,204.7460274550047
1988-02-10,280.39094185811496,362.4477218706411,622.1270599794615,23247.351911459824,99.4739973025919,300.7074947027033,204.34398182883012
1988-02-11,279.7736950719079,361.45145799739703,625.2901730186857,23601.44956222336,99.30867284780658,300.7759854857841,204.06248172471643
1988-02-12,281.23365189489004,363.8087752057643,629.5707116531826,24086.319761121616,98.9166488587412,300.84473609885964,206.27276084037626
1988-02-16,283.1425361589516,366.89554977467293,632.1769247884156,24384.750874432102,98.8196743538407,300.91496814278133,205.83098051703575
1988-02-17,282.604913200907,366.02565712082145,633.2939487869337,24513.4071240106,98.78743999706109,300.98521658233636,206.47352477014547
1988-02-18,281.47678629891925,364.20164828865035,633.8525491395472,24577.914266685002,98.9166488587412,301.0553592213103,205.10777078096152
1988-02-19,284.68459095603276,369.39292801635884,636.6456951136377,24902.15928377326,98.98152584842543,301.1249070639872,205.9916437811225
1988-02-22,288.1680063961173,375.04675023748746,642.0472468421277,25537.24268058559,99.04658575073606,301.19434871640345,205.83098051703575
1988-02-23,287.63278522210027,374.17693761554267,644.0966351338824,25780.985808213984,99.27574908858688,301.2635618127011,204.5048138142377
1988-02-24,287.1232483114965,373.34924000839146,647.8234872456705,26228.190032196646,99.2428720977067,301.3324238747386,200.39782472623605
1988-02-25,284.6586201167606,369.3508399556641,648.7553434191954,26340.808080806022,99.07918457922923,301.4011793360977,200.6397476308237
1988-02-26,285.42021390813045,370.5854673767069,648.3825713421282,26295.71880311184,99.2428720977067,301.47007285440026,199.18757431741432
1988-02-29,290.0478065211036,378.1048843196228,655.0934646845955,27115.328429359703,99.30867284780658,301.5384925326958,199.5104116374966
1988-03-01,289.53073640139036,377.2632005418922,655.6528149171183,27184.398763376077,99.34164349304224,301.6072950130427,199.71214654197453
1988-03-02,290.1856536227441,378.32933414848515,661.4342032546597,27905.164168935655,99.40772591439433,301.67611319215246,199.6314561233071
1988-03-03,290.099497870297,378.189047754472,664.4189960582834,28282.19818615496,99.44083792799694,301.74482459307626,198.380149056116
1988-03-04,289.5996805127135,377.37540576348914,667.0311378418331,28614.924137823396,98.9166488587412,301.81342913565754,202.2917604138584
1988-03-07,289.6686467083056,377.48765358087354,669.0838615852795,28878.21081861355,98.85195387502796,301.8833971752766,202.211219868857
1988-03-08,291.4340829434971,380.363299570889,673.5634270130793,29458.348368257044,98.75525069315616,301.953503999969,201.40555848429943
1988-03-09,291.11564921925515,379.84429464979297,679.9116572841683,30293.679899217153,98.78743999706109,302.0238722920017,201.76816375684018
1988-03-10,286.6134789131291,372.5215306213095,673.3767411484262,29434.01786788994,98.69100679980927,302.09413436117075,204.58522293715185
1988-03-11,287.5637202393198,374.06472626178265,670.9501969236073,29118.983684247694,98.8842786725523,302.1646580764535,203.82115115403553
1988-03-14,288.79781601721317,376.07079811534356,673.1901144593484,29409.708430777056,98.8842786725523,302.2349528976707,204.02226283457097
1988-03-15,288.5907971873042,375.73413150965393,673.0034330106971,29385.40521196024,98.85195387502796,302.3048959498034,205.79081186355774
1988-03-16,290.76267782693026,379.2691630440735,676.5505297486245,29849.47288754995,98.65895198926684,302.3737505657255,205.3890628260938
1988-03-17,292.9733816520347,382.87414225113224,680.6587215761018,30393.00498847596,98.85195387502796,302.44262086435174,204.7460274550047
1988-03-18,292.8874373685977,382.73386661278977,682.3396300856424,30617.279016380973,98.49934491081291,302.5113840575212,204.86661884054075
1988-03-21,290.8401649359635,379.3954056599771,676.737253062837,29874.03595533666,98.30926945976812,302.5808998025715,206.87496786152803
1988-03-22,290.92626425944934,379.53568918642196,678.9779331560683,30169.841242394854,98.34083951670497,302.6514143050985,206.63411555940615
1988-03-23,290.9865325168552,379.63389173771156,679.5381952581633,30244.10764788826,98.30926945976812,302.72243674664963,207.59728138798548
1988-03-24,286.18993975192484,371.83411142122196,671.1368540417677,29143.13712824391,98.18342244179892,302.79409038165744,208.51970836565891
1988-03-25,281.9976145482206,365.0435222571372,665.3518576998065,28400.72620889144,98.30926945976812,302.86526923909156,208.11872592412715
1988-03-28,281.60700994042827,364.41210724593816,661.4342032546597,27905.164168935706,97.96484194950918,302.93535815869654,209.16104817047815
1988-03-29,283.35059745881307,367.2323106264038,666.284775144646,28519.590980065015,98.02708055224626,303.0059552654288,209.04081867530743
1988-03-30,281.615699797342,364.42615208855455,664.045844268934,28234.87826751429,97.99594005677477,303.0765688243553,211.32347484092898
1988-03-31,282.3273454774877,365.5767040827285,669.2704965257777,28902.228527686406,97.99594005677477,303.14732188844187,209.96232273279696
1988-04-04,279.8954317031874,361.647903074642,664.2324190456864,28258.53150312515,97.65616999581584,303.21759915837333,210.6030235929915
1988-04-05,281.9976145482206,365.0435222571372,667.0311378418332,28614.92413782347,97.68684976485996,303.28961620987195,209.28126765754067
1988-04-06,288.03852512623934,374.8362873395688,675.0569363790194,29653.47661051826,97.87180094030671,303.36349740083074,207.31642500206226
1988-04-07,288.61667662768144,375.77621494123457,677.2973792091132,29947.799969470663,97.90277249258938,303.438012417487,207.87808275538703
1988-04-08,291.43408294349723,380.363299570889,682.7131576498216,30667.265549210533,98.1520684653314,303.51254573722815,208.27913231558006
1988-04-11,292.0620997834242,381.3872978496668,684.020715273973,30842.67381733961,97.93378612861028,303.58672768603765,208.68007006685195
1988-04-12,293.1022728191357,383.0845336871174,685.7019767438862,31069.19233536436,97.99594005677477,303.66117427834246,208.27913231558006
1988-04-13,293.2826959868202,383.37908045141916,685.7019767438862,31069.19233536436,98.02708055224626,303.7342829751111,206.63411555940615
1988-04-14,283.07319130026923,366.78332426180367,669.0838615852796,28878.21081861362,97.68684976485996,303.8065460600849,209.40147714390784
1988-04-15,283.0905213097262,366.8113699562233,667.9641555519797,28734.396320684096,97.47295498771484,303.8773461914678,210.20261869186325
1988-04-18,282.6049132009071,366.0256571208215,670.2036475669245,29022.513144479795,97.26105474900426,303.9498900619154,211.48352677931288
1988-04-19,281.4854771888216,364.2156931833526,673.5634270130794,29458.34836825715,97.26105474900426,304.02208103943866,210.96329375790805
1988-04-20,279.93021867968207,361.70404234850366,668.5240270427417,28806.246302907362,97.20087358219605,304.09379543092825,210.40283493687025
1988-04-21,280.1823446241784,362.11097547429495,666.6579805090236,28567.234200237635,97.23094419366404,304.165897125203,209.68192709540762
1988-04-22,283.4112757103606,367.33053395203575,668.1507771585741,28758.332781408983,97.35162701827682,304.2378924236311,207.75774604302325
1988-04-25,285.4634861944078,370.65564116815415,670.5768893339317,29070.717569600278,97.35162701827682,304.30990476316447,206.83482863253437
1988-04-26,286.69125271699147,372.647787783824,675.2435851154447,29677.92262781853,97.29120534206014,304.38218124758896,207.31642500206232
1988-04-27,286.5789022456179,372.46540196747355,676.9239785750763,29898.612740604265,97.29120534206014,304.45509279448555,208.51970836565897
1988-04-28,285.5499729122201,370.79590286545374,677.1106493031552,29923.19574132517,97.11090047730835,304.5276509800926,207.83797163917538
1988-04-29,284.44216395856375,369.0000906468042,677.8575821029569,30021.6950475617,97.08098870917547,304.6013392024815,207.83797163917538
1988-05-02,284.6413146925169,369.322795503419,678.7912404917419,30145.120854898818,96.87270662505418,304.6752925920397,205.67029908865706
1988-05-03,285.88730183002707,371.34307436373865,683.4603529395521,30767.42005469231,97.0212835189977,304.75050091900886,204.82642285457905
1988-05-04,283.5672675047469,367.5830707433192,682.3396300856424,30617.279016381053,96.99148991331302,304.826346454906,205.42924284799352
1988-05-05,282.2405795988203,365.4363867994109,678.4177477628128,30095.706265473047,96.93202022394655,304.90233462663406,205.58995155714004
1988-05-06,281.1033838333272,363.5983140090982,678.231004687641,30071.019603476714,96.66632785459622,304.97883690271476,204.9068136843379
1988-05-09,280.2866482281931,362.2793489236454,672.443401922055,29312.57736022896,96.60770779164989,305.056720410374,206.31291588946058
1988-05-10,281.22495900568305,363.79473021026985,670.7635420208072,29094.843832710307,96.49092349658103,305.1348715136877,207.43679876772188
1988-05-11,277.4755214985409,357.74692107198274,659.1960282426544,27624.643654274685,96.54923990451222,305.2134142927836,207.27629816430618
1988-05-12,277.9460068121531,358.5046993789754,661.0611800790749,27858.280662909623,96.57845486975003,305.29098595503564,208.1187259241272
1988-05-13,280.4952255195595,362.61609431551864,665.3518576998063,28400.72620889147,96.69569517094341,305.36795759134884,208.2791323155801
1988-05-16,282.1711513681865,365.3241155961487,667.0311378418331,28614.924137823495,96.66632785459622,305.4445766957139,209.20112244447816
1988-05-17,279.28661231158094,360.6656708306743,664.9786835677115,28353.271723600854,96.34579066790471,305.5214630455716,209.36140842585002
1988-05-18,275.7661414238155,354.99643525230823,655.0934646845955,27115.3284293598,96.14416767277115,305.59960916737975,210.0424258090857
1988-05-19,276.83046786565825,356.7084975289924,653.7883175440272,26954.61847102041,96.17286024443723,305.6766586154684,210.08247568809733
1988-05-20,277.2227786939554,357.3399776649354,653.2290352931963,26885.945158081155,96.05830971946403,305.75298286078214,210.28270850270005
1988-05-23,275.31216998042606,354.2666824278209,648.1961887319736,26273.193824673115,96.02976338055524,305.83044338571744,211.92357921752753
1988-05-24,277.64979378868065,358.027572180988,651.7376779467793,26703.392521479418,96.05830971946403,305.9080477020329,211.24344228865525
1988-05-25,277.8675979526955,358.37838943437686,652.6697734706362,26817.390711508535,96.11551178319452,305.9864169030401,208.7201577031628
1988-05-26,278.62522386829187,359.5992308650259,655.6528149171183,27184.398763376146,96.08689249292905,306.06505464228945,208.43952081762026
1988-05-27,277.5713767323074,357.9012825686186,654.5341348271567,27046.377323434364,96.0012533942238,306.1448309539958,207.11577955977813
1988-05-31,285.1606504031649,370.16459409743294,661.2476620826569,27881.712149205254,96.11551178319452,306.2248766493645,210.72312355806977
1988-06-01,289.07379936187,376.5197124539856,669.643716112864,28950.297278895818,96.60770779164989,306.3048189463367,211.7635754746837
1988-06-02,287.9004146007605,374.61182414113085,669.4571336867214,28926.25979294345,96.49092349658103,306.3852795523698,215.39936144445164
1988-06-03,288.8668313657398,376.18304842780395,673.563427013079,29458.3483682571,96.7840273173786,306.4653881162677,214.52120023942825
1988-06-06,289.3841799788821,377.02470487043473,678.0442638060673,30046.346691243285,96.7840273173786,306.54576647577517,214.04198382644464
1988-06-07,287.76231339326273,374.3874028915046,678.0442638060673,30046.346691243285,96.63699875742998,306.6261659165562,212.7233358668521
1988-06-08,293.2311494216964,383.29492438133485,685.7019767438859,31069.192335364336,96.93202022394658,306.7062129730964,211.08336400721964
1988-06-09,292.09650846231614,381.44341797548486,687.943970249934,31372.975287645728,96.81354839421967,306.7857828351481,211.4835267793129
1988-06-10,293.0077627961423,382.930260975288,691.1205946409506,31806.767741245363,96.93202022394658,306.86599611603106,208.11872592412723
1988-06-13,293.1538252073618,383.1686900537933,692.055024686064,31935.12570977779,96.96173551198146,306.9463549574778,208.31923111752855
1988-06-14,295.61713402457593,387.19418843360245,695.2325119134114,32374.17578949643,97.62553151376775,307.02661022210793,208.63998131522257
1988-06-15,295.7457542133058,387.40460752304216,696.3541294364986,32530.10808876824,97.56437801871894,307.10576459425585,209.12097278446655
1988-06-16,291.72661961006173,380.8402201604773,692.6157427780732,32012.313737622488,97.0212835189977,307.18481468809784,208.3593288016666
1988-06-17,292.5092264697872,382.11668412675215,692.2419285639586,31960.840998257943,96.63699875742998,307.2632615439863,210.122524461383
1988-06-20,291.012357035032,379.675972380002,690.5599852920236,31729.924438486494,96.63699875742998,307.3427264250877,208.59989144799815
1988-06-21,293.36003768604365,383.50535713980844,693.9240462015742,32192.89567942273,96.60770779164989,307.42221185751487,208.96066011480121
1988-06-22,296.78258958376483,389.10167318470127,698.9714985096882,32895.92594592288,96.99148991331302,307.50408930393974,207.9984093799135
1988-06-23,296.0629001123647,387.92354682898394,699.906378680159,33027.24951649086,97.0511164203964,307.58548917005044,207.155910899498
1988-06-24,295.1712213008472,386.4648640217581,701.028316619129,33185.308616752154,97.14085181707671,307.6669105836413,205.1881456345606
1988-06-27,291.11564921925515,379.8442946497928,696.1671783186332,32504.082721644674,96.87270662505418,307.7482286375171,205.14795877783345
1988-06-28,293.909694506768,384.40302688648313,701.2153232379222,33211.7029647813,97.08098870917547,307.8301929137816,202.9761677934284
1988-06-29,292.76712546620706,382.53751440964743,701.2153232379222,33211.7029647813,97.0511164203964,307.91267893683727,202.09040033902497
1988-06-30,294.9310387131375,386.07214063300654,706.8261663590629,34010.127381331826,97.23094419366404,307.9949370374272,201.84872988540303
1988-07-01,293.4545185358941,383.6596283656951,706.8261663590629,34010.127381331826,97.38189829071266,308.07696702089527,202.6138761797609
1988-07-05,296.91105367929606,389.3120428362574,709.4451997450113,34387.14213711343,97.23094419366404,308.1588937724727,202.89566664485713
1988-07-06,293.6606505060361,383.99624988031087,708.3226899551141,34225.216519536996,96.96173551198146,308.24096742343875,203.05666431839063
1988-07-07,293.45451853589407,383.6596283656951,708.1356028500123,34198.27796918119,96.84310813359332,308.32268749562263,203.21764350694232
1988-07-08,291.94167432640586,381.1908983954149,706.0778981482364,33902.9195666529,96.57845486975003,308.40467959152153,203.17740044173814
1988-07-11,292.39745471480643,381.93432769437334,705.8908934629936,33876.161669845336,96.63699875742998,308.48807082841506,201.32496669962728
1988-07-12,290.0736524916077,378.14696605207905,704.5815774041405,33689.2088643409,96.46182188087865,308.5708583824049,202.25149072198096
1988-07-13,291.3394341590987,380.209019797285,704.7686243589033,33715.87458208273,96.34579066790471,308.6551715127528,203.49931266419273
1988-07-14,292.1481064053762,381.52757666131396,706.8261663590627,34010.127381331826,96.34579066790471,308.73938236645284,202.7346504674229
1988-07-15,293.6864143874194,384.03832743640646,707.3873326098907,34090.675898142705,96.46182188087865,308.82374154387315,203.29812617525184
1988-07-18,292.36308138092426,381.8782508387284,707.0131816069762,34036.95705450839,96.25915888379359,308.9079983887878,202.2917604138585
1988-07-19,290.6076876850011,379.0166770029032,700.4673095343749,33106.21101460053,96.40373139560054,308.9915257208181,205.79081186355785
1988-07-20,291.92448089750616,381.1628596234848,701.0283166191289,33185.30861675213,96.37474235470897,309.07545199039726,205.0675816436567
1988-07-21,289.0479304454101,376.4776295564304,695.9802293426142,32478.071492274546,96.23035576649599,309.15965202506044,203.86137578842445
1988-07-22,286.3196090031073,372.0445423672257,693.1764231984276,32089.620442554315,96.37474235470897,309.24475363081194,203.94182160919473
1988-07-25,287.3391834708269,373.69996294706976,692.6157427780731,32012.31373762246,96.49092349658103,309.32937644814274,197.37019749615868
1988-07-26,287.7795703889394,374.4154448918745,690.1862184929664,31678.760442900926,96.43275787581783,309.41477594929665,199.42970940482334
1988-07-27,285.45482659175093,370.6415978536902,685.5151485516908,31043.966317210372,96.28799901699286,309.50132963063896,200.1558595174052
1988-07-28,288.4958832495369,375.5797967940521,687.0097778504067,31246.15647513984,96.23035576649599,309.5892897589005,204.30377096837117
1988-07-29,293.66065050603567,383.99624988031087,692.9895085617385,32063.834853983677,96.34579066790471,309.6771491919473,205.71047114965464
1988-08-01,293.823820682468,384.2627548375066,694.2978991136725,32244.62175223979,96.49092349658103,309.764530642496,205.02739136563034
1988-08-02,293.69501095512,384.05236755026795,693.9240462015739,32192.89567942273,96.69569517094341,309.8514336911019,203.780925369921
1988-08-03,294.48485938317486,385.3428026205637,695.232511913411,32374.17578949643,96.57845486975003,309.9382353201068,204.50481381423785
1988-08-04,293.5833553761455,383.8700170344157,695.980229342614,32478.071492274546,96.72510079455648,310.02506126567783,204.30377096837117
1988-08-05,292.91321871137836,382.7759450583283,693.7371800081635,32167.061662520813,96.34579066790471,310.1111563125279,203.82115115403562
1988-08-08,291.9072872083631,381.13482083831354,693.7371800081635,32167.061662520813,96.34579066790471,310.19828251071897,203.09691084775747
1988-08-09,288.9013111309045,376.2391306925282,687.196623400623,31271.493892524937,96.11551178319452,310.28442566171634,201.88901120318184
1988-08-10,284.935628633919,369.79980622688566,676.550529748624,29849.47288754995,95.83095232270169,310.3733641995134,202.53335419563942
1988-08-11,285.6710852431029,370.99233717305225,677.670845609567,29997.049618553276,95.69001963105171,310.4614461478025,202.4528275748676
1988-08-12,285.49807112936935,370.71172876198034,677.4841113114347,29972.417927201514,95.66193957638926,310.54980518825204,203.25788541801523
1988-08-15,282.1538068647723,365.29606917021755,668.3374009890167,28782.282774140116,95.63389483222849,310.6381893761719,203.94182160919473
1988-08-16,283.7752222674021,367.9197847326154,671.3235133747252,29167.304168730276,95.69001963105171,310.7263464801287,202.2917604138585
1988-08-17,283.9571505629418,368.21440785042756,672.256786277626,29288.336062035087,95.60588532019133,310.8154116881296,203.13715622210813
1988-08-18,284.1823712484507,368.5792057773823,674.123497849786,29531.421778923555,95.69001963105171,310.90412385162455,203.6200107303487
1988-08-19,283.49792290961216,367.47080376206543,674.4968324653953,29580.198236789634,95.69001963105171,310.99273510785736,203.3383657789466
1988-08-22,280.6690271625623,362.8967424889989,667.5909759598336,28686.571273200683,95.63389483222849,311.08187667230106,204.06248172471652
1988-08-23,280.76458771712083,363.0510684159724,667.2177483213292,28638.793003077786,95.77447244559097,311.17104378788355,203.49931266419273
1988-08-24,284.2689844073874,368.71951534863774,671.883447693957,29239.87952017004,95.71813507484431,311.2614998184,204.54501894793543
1988-08-25,282.5788933767353,365.9835665856615,668.1507771585734,28758.33278140888,95.52206739677295,311.3522348888385,203.66024111629488
1988-08-26,283.0124944302476,366.68509999600747,668.8972288657926,28854.206661694825,95.60588532019133,311.4438812737942,203.33836577894667
1988-08-29,285.3077350388856,370.4030750609112,672.2567862776261,29288.33606203511,95.83095232270169,311.5365662063422,202.25149072198096
1988-08-30,285.46348619440664,370.65564116815386,672.8167537712236,29361.115629951684,95.91594073486253,311.62915223762377,201.84872988540303
1988-08-31,284.60667661130304,369.2666637419049,673.0034330106964,29385.40521196024,95.97277967875519,311.72151274136485,202.73465046742297
1988-09-01,281.85874943775883,364.8190208974728,666.2847751446453,28519.590980064964,95.97277967875519,311.8139006188692,202.25149072198096
1988-09-02,287.1664544977413,373.4194104530295,672.8167537712236,29361.115629951684,96.6956951709434,311.9060626849132,201.72787894545658
1988-09-06,288.12483885500757,374.97658175184705,674.3101355695175,29555.79945573361,96.72510079455648,311.99749218658275,200.68006400663023
1988-09-07,288.36646615672856,375.36937862708226,675.617003143653,29726.87064220184,96.72510079455648,312.0894551739253,201.04285864092648
1988-09-08,288.37510320469033,375.3834207989316,678.7912404917411,30145.120854898734,96.72510079455648,312.18233222767697,201.28466905522737
1988-09-09,289.2031350220215,376.7301264889087,682.3396300856416,30617.279016380944,96.90234395845475,312.27511017515576,198.1378287279841
1988-09-12,288.8840713805225,376.21108956687476,683.2735508483945,30742.360644199754,96.78402731737857,312.36740855977143,197.9358623321931
1988-09-13,289.71172871191243,377.55777625049586,683.8339066503885,30817.572810521342,96.87270662505418,312.45910011784883,198.01665247031477
1988-09-14,291.3308197819896,380.19497877685154,686.6360932543498,31195.523455066013,97.05111642039638,312.550057439184,197.9358623321931
1988-09-15,290.31486178403105,378.53974170881014,684.3943390504239,30892.9174598093,96.96173551198146,312.64091434280033,196.72343572656854
1988-09-16,292.48343598041885,382.0746052155399,686.6360932543498,31195.523455066013,96.90234395845475,312.7319245905341,193.97124507273006
1988-09-19,290.9090554279678,379.50764963116245,685.7019767438853,31069.192335364278,96.78402731737857,312.8227073927469,192.83634878596868
1988-09-20,291.6922259787251,380.78414227201824,687.0097778504063,31246.15647513979,96.78402731737857,312.91326253580195,191.1727875529988
1988-09-21,292.06209978342366,381.38729784966665,688.5044888649318,31449.230934296003,96.90234395845475,313.0047331935043,188.20562557586047
1988-09-22,291.21893198569836,380.01261644075066,688.5044888649318,31449.230934296003,96.84310813359332,313.09610350972997,188.4497561544063
1988-09-23,291.7180344271668,380.8262220971014,688.6913517380054,31474.680005301234,96.78402731737857,313.18762761541956,186.29167627461635
1988-09-26,290.96070740967133,379.59181106547703,684.5810971938927,30918.05242896494,96.6956951709434,313.27955993857415,186.6991371131506
1988-09-27,290.4268389988289,378.7221085901258,683.4603529395508,30767.42005469217,96.57845486975003,313.3724095893849,187.5950982746506
1988-09-28,291.1328549115266,379.8723340454564,685.5151485516901,31043.966317210317,96.52006280900471,313.4656684472131,187.96144912608327
1988-09-29,294.1500912038966,384.79576119306034,690.7468719284417,31755.527458839817,96.75454481381188,313.55908232594044,187.22864377949514
1988-09-30,293.56618670771115,383.84197952315446,693.7371800081629,32167.06166252076,97.08098870917547,313.651887516253,186.25092309566955
1988-10-03,293.11087378643873,383.09857402510573,687.757116033984,31347.58207578344,97.1708428210718,313.74421080288573,187.47295830513193
1988-10-04,292.45764490660247,382.0325262745782,687.1966234006223,31271.493892524883,97.08098870917547,313.83643388446444,187.67651852264464
1988-10-05,293.52322458830037,383.7718214793485,687.757116033984,31347.58207578344,97.08098870917547,313.92855665660954,188.73451728877987
1988-10-06,293.9783994048258,384.5152614110252,689.0650839729253,31525.620079225773,97.08098870917547,314.0205790150334,189.8322999947474
1988-10-07,298.8449429407913,392.4816668170932,689.9993953588851,31653.207257561622,97.59493422064709,314.1136482887346,189.5477781501818
1988-10-10,298.99026701205065,392.72005820045564,689.6256415130208,31602.127291104847,97.59493422064709,314.20636255516314,191.74106768803298
1988-10-11,298.72522609621547,392.28530352166246,689.2518963088465,31551.103309333077,97.44256217982995,314.2991041872771,189.99485617525656
1988-10-12,295.34276076060263,386.7453975035928,684.2075260741649,30867.78869908891,97.1708428210718,314.39212840447624,191.53813853502294
1988-10-13,296.4056616551237,388.48455612511015,685.8888071078072,31094.432264809813,97.1708428210718,314.4850525109521,190.80733542189853
1988-10-14,296.64553674813595,388.8772638176463,687.9439702499329,31372.97528764564,97.26105474900424,314.57877016973856,191.65989976115307
1988-10-17,297.42479345283914,390.1535569498477,688.6913517380053,31474.680005301234,97.32139606699171,314.67226031829523,192.87689742350594
1988-10-18,299.964435238819,394.3188400589547,691.1205946409498,31806.767741245334,97.35162701827682,314.76590600850125,192.714695462755
1988-10-19,297.90407127305343,390.93894819616787,690.1862184929657,31678.760442900886,97.23094419366404,314.8599629530073,192.55247372787994
1988-10-20,302.95020561081583,399.22705851797986,695.4194523174311,32400.130512634598,97.32139606699171,314.95494283687935,192.8363487859687
1988-10-21,303.6145729800835,400.3208353966133,695.4194523174311,32400.130512634598,97.20087358219605,315.0502071160527,191.2539853926174
1988-10-24,302.4388929209655,398.3856687244932,692.8026531132314,32038.0711965974,97.20087358219605,315.1453722991401,190.15739221582072
1988-10-25,302.5241314563586,398.5259082808055,690.7468719284417,31755.527458839846,97.20087358219605,315.24146187305,190.40115856281602
1988-10-26,301.6715200024319,397.1235840348556,689.0650839729255,31525.620079225802,97.32139606699171,315.33668482722794,191.09158471836884
1988-10-27,298.1692996423332,391.3737124649618,682.7131576498205,30667.265549210475,97.53386281058059,315.43155246397754,190.68549552413089
1988-10-28,299.2381631184615,393.1267765798099,684.5810971938926,30918.05242896494,97.62553151376774,315.5260644448834,192.6335870684248
1988-10-31,299.614171616945,393.7438466192257,684.0207152739717,30842.673817339557,97.74833355788824,315.62047664036254,192.714695462755
1988-11-01,299.6910639485826,393.87005888968304,683.8339066503881,30817.572810521313,97.65616999581584,315.71478894385433,192.26853804570655
1988-11-02,299.6910639485826,393.87005888968304,682.7131576498205,30667.265549210475,97.5033884991601,315.8088730684506,196.39993938719792
1988-11-03,299.81068154648807,394.06641710424407,684.5810971938926,30918.05242896494,97.62553151376774,315.9033698863621,196.19771498862502
1988-11-04,297.3391816487221,390.01329827391885,681.2189857582636,30467.636116301463,97.14085181707668,315.99827975077784,196.1168167778183
1988-11-07,295.2998652104947,386.67524285396416,672.8167537712231,29361.115629951684,96.96173551198146,316.09385960759585,196.6021336343362
1988-11-08,296.3456785503955,388.3863681033488,677.1106493031539,29923.19574132509,96.96173551198146,316.1898533774759,195.1861393177189
1988-11-09,294.78517688826184,385.833680308387,675.0569363790185,29653.476610518235,96.96173551198146,316.2872884061775,196.6021336343362
1988-11-10,295.0940280387414,386.33863636956613,676.3638086329921,29824.92353320896,96.99148991331302,316.38449663402764,194.90276218492045
1988-11-11,290.1339662184998,378.24517091403976,667.7775361698026,28710.473387936214,96.99148991331302,316.48263390460085,195.9550058539962
1988-11-14,289.9616402457551,377.9645973910656,665.1652695172694,28376.992232469132,96.96173551198146,316.5808016157423,196.80429777002468
1988-11-15,290.4957283870791,378.83431103203503,664.6055753061519,28305.87832063116,96.93202022394655,316.6807992260573,196.9660074251375
1988-11-16,286.59620390051373,372.49348770798747,656.5851484773473,27299.78593470788,96.6956951709434,316.78301415828275,196.9660074251375
1988-11-17,287.27010035623357,373.5877506743268,655.8392884877031,27207.45106747155,96.52006280900471,316.88513346817126,195.14566051999458
1988-11-18,288.8840713805225,376.211089566875,656.2122424142948,27253.595478716317,96.54923990451222,316.9870283862708,193.93072965088223
1988-11-21,288.6684337194831,375.86038171363344,651.5512542862233,26680.631039689088,96.57845486975003,317.08921346291817,193.2823159542025
1988-11-22,289.5221082262656,377.24915882033144,652.1104752021056,26748.94806692725,96.43275787581783,317.19207517295786,193.93072965088223
1988-11-23,291.06400430468153,379.76013357476523,656.585148477347,27299.78593470786,96.46182188087865,317.29509903097187,194.74080560551357
1988-11-25,289.5393645104354,377.27724226009855,653.9747684635479,26977.538340894516,96.20158958123984,317.39828517321655,194.74080560551357
1988-11-28,290.7540853384619,379.25516460921716,653.415479406155,26908.825377688438,96.23035576649596,317.50176260021,194.74080560551357
1988-11-29,292.7069516343715,382.4393166622826,657.3311015255314,27392.34035741523,96.31687625022721,317.60462923252123,196.26698967803452
1988-11-30,295.10261404969856,386.3526759451866,663.4861902917366,28164.00640853045,96.52006280900471,317.70765814013566,197.27012078351743
1988-12-01,294.06423542433765,384.6554900637871,667.9641555519786,28734.396320684016,96.66632785459622,317.8086566358842,196.86895719860811
